feature,importance
esm2_452,0.14177226894636108
esm2_567,0.03912267602794645
esm2_2234,0.03153619870099357
esm2_2293,0.02310478038986334
esm2_1051,0.01960795279557643
esm2_907,0.018802713747058986
esm2_1387,0.016214949656543767
esm2_613,0.01525236193454957
esm2_261,0.01500396034210674
esm2_758,0.012948825659081918
esm2_2526,0.012454735000179257
esm2_24,0.01127309068941535
esm2_589,0.010727473799567778
esm2_1712,0.010534181415872573
esm2_2417,0.010518795790171388
esm2_1772,0.009759657224693373
esm2_2388,0.008775998658743296
esm2_1736,0.008370209946042668
esm2_1409,0.008355503942113289
esm2_1498,0.008010470363188499
esm2_926,0.007319633434359016
esm2_377,0.007181940204972822
esm2_2133,0.006508591834465168
esm2_734,0.006432347015378267
esm2_2052,0.006353472576220806
esm2_45,0.006041728249492329
esm2_623,0.006031032821921694
esm2_1189,0.005757042066194528
esm2_1882,0.005747838515238349
esm2_1330,0.005576029423998752
esm2_1127,0.005286744097664394
esm2_1458,0.005264039231577206
esm2_794,0.005170015088359562
esm2_1544,0.005039239785473503
esm2_2285,0.00469626322517016
esm2_2063,0.004683758061274792
esm2_1179,0.004499445508498902
esm2_886,0.004147830511962555
esm2_1556,0.004054888751547399
esm2_269,0.004050199488826684
esm2_135,0.003971612344912114
esm2_290,0.003939519680161704
esm2_1608,0.0037969805511219585
esm2_2157,0.0036092463001222716
esm2_1840,0.0035988241829779466
esm2_353,0.0034889492787285757
esm2_2139,0.003318117093054306
esm2_1745,0.0031852094382768393
esm2_644,0.0031561696617460216
esm2_259,0.0031218785171807217
esm2_2321,0.003110308609475234
esm2_2383,0.003047895776946496
esm2_2033,0.002830760522036898
esm2_911,0.0027980671720621653
esm2_2055,0.002682447899601785
esm2_954,0.0025269401383064623
esm2_688,0.0024892400265496
esm2_1539,0.002488266724564688
esm2_678,0.0024672950889891654
esm2_2538,0.002263430717726188
esm2_1617,0.002254964593709417
esm2_1746,0.0022252153333924187
esm2_2013,0.002208470760946285
esm2_406,0.002165044319685187
esm2_1340,0.002144158961301194
esm2_78,0.0021245907570142347
esm2_647,0.0020772251628801397
esm2_1055,0.002062538242457918
esm2_2465,0.0019688226367478865
esm2_675,0.0019012536643996298
esm2_171,0.0018987952802237119
esm2_185,0.00187759480743166
esm2_208,0.001870778235801623
esm2_325,0.0018564370560366509
esm2_2207,0.0018104655159948365
esm2_1678,0.0017912657581432023
esm2_1429,0.0017703625773686283
esm2_1647,0.001743911787945916
esm2_2550,0.0016954341769291322
esm2_1869,0.0016909298513458732
esm2_939,0.0016852357343932645
esm2_2520,0.0016825987028678705
esm2_2210,0.0016139833253419594
esm2_244,0.0015807123224964902
esm2_273,0.001577187034514729
esm2_2556,0.0015611960691362795
esm2_816,0.0015552577620756133
esm2_1410,0.0015338650288538617
esm2_1117,0.0015178539125936914
esm2_1270,0.0015060178632020744
esm2_1405,0.0014921765216275385
esm2_944,0.0014579542873038353
esm2_118,0.0014568450358818012
esm2_1813,0.0014495530832260037
esm2_2233,0.0014422976475874521
esm2_1797,0.0013896333620383643
esm2_1954,0.001368541975483897
esm2_137,0.0013613187287654725
esm2_1798,0.00131039062008666
esm2_1216,0.0013017093206928363
esm2_2073,0.001297643918648826
esm2_158,0.0012662315462548725
esm2_870,0.0012251388939436122
esm2_529,0.0012240068243119277
esm2_1784,0.0012155656562237995
esm2_1134,0.0012152340664475948
esm2_584,0.0012146656019241123
esm2_537,0.0012140801733773428
esm2_948,0.0012098151640328476
esm2_1586,0.0011978556659537109
esm2_972,0.0011972260586527973
esm2_58,0.0011835548995429138
esm2_762,0.0011752035691006534
esm2_1078,0.0011737563134149441
esm2_340,0.0011664158555764223
esm2_2548,0.0011550989048151894
esm2_1537,0.0011484916009994767
esm2_2470,0.0011451519715585659
esm2_596,0.0011379167707994782
esm2_2372,0.0011372439006190093
esm2_1176,0.0011236939662506152
esm2_1758,0.0011146210588533138
esm2_1004,0.0011051123609266038
esm2_2349,0.0010976890499714638
esm2_194,0.0010902200153896343
esm2_924,0.001070373767452078
esm2_2160,0.001059514624773295
esm2_1725,0.0010360459948990355
esm2_258,0.0010236672729616058
esm2_715,0.0010163847003921557
esm2_656,0.0010071517039610873
esm2_222,0.0010028682632105507
esm2_1713,0.0009978753907185355
esm2_305,0.000993441046370995
esm2_2361,0.0009859723588071646
esm2_800,0.0009755086625607425
esm2_384,0.0009627004134343264
esm2_2168,0.0009586415105319344
esm2_2081,0.0009583459478202666
esm2_2394,0.0009571151230853367
esm2_1662,0.0009566676198485989
esm2_930,0.000952227206755087
esm2_382,0.0009437645961378065
esm2_487,0.0009425654752820446
esm2_13,0.000923424882572055
esm2_92,0.0009191348896286883
esm2_940,0.0009109316664872198
esm2_1791,0.0009109140352499856
esm2_1727,0.0008944294618843254
esm2_2191,0.000885743110357138
esm2_1436,0.0008829879981271815
esm2_408,0.0008782752831137946
esm2_2299,0.0008735167647326449
esm2_577,0.0008699812111396669
esm2_2396,0.0008686178419031835
esm2_38,0.0008630971039687008
esm2_1398,0.0008618000320248163
esm2_2416,0.0008608309955175278
esm2_1077,0.0008574635239243089
esm2_2082,0.0008550425225318616
esm2_2346,0.0008548114380195094
esm2_946,0.000854295078933818
esm2_120,0.0008511783289768417
esm2_746,0.0008464402641553804
esm2_2508,0.0008396241942255278
esm2_1808,0.0008375199011329267
esm2_1326,0.0008303707635573836
esm2_1730,0.0008302961288041556
esm2_755,0.0008275674489343818
esm2_1913,0.0008253743456372591
esm2_429,0.000823293953360299
esm2_8,0.0008230001560259719
esm2_2392,0.0008220503665844317
esm2_653,0.0008219274293125287
esm2_1400,0.0008173365787243818
esm2_1843,0.0008106230216546659
esm2_1894,0.0008089649819879759
esm2_2227,0.000808556148156727
esm2_1324,0.0008084438476920289
esm2_1925,0.0008039024858716694
esm2_1984,0.0007971470723565301
esm2_1336,0.0007963815403503555
esm2_1386,0.0007883141000481583
esm2_1598,0.0007835313537803701
esm2_851,0.0007824766783726294
esm2_1486,0.0007772616042037086
esm2_1855,0.0007725025190547424
esm2_347,0.0007698567291589361
esm2_1173,0.0007680135895303251
esm2_1254,0.0007660482685376571
esm2_1918,0.0007575253897958033
esm2_1965,0.0007553441947319388
esm2_569,0.0007553226856916386
esm2_476,0.0007480145632106642
esm2_1156,0.0007461397680758191
esm2_617,0.0007450668155769023
esm2_1306,0.000744659604893258
esm2_2270,0.0007440151718754934
esm2_1606,0.0007421179490822329
esm2_806,0.0007416886418192562
esm2_957,0.0007333640678341934
esm2_1328,0.0007332708644398794
esm2_96,0.0007326752639607503
esm2_1074,0.0007270963222694112
esm2_1110,0.0007251716733483356
esm2_1901,0.0007242399134025034
esm2_424,0.0007236057563997486
esm2_1917,0.0007212510989299932
esm2_134,0.0007171629980997353
esm2_553,0.0007148460187317685
esm2_1973,0.0007135979047748337
esm2_1649,0.0007030081301999745
esm2_272,0.0007000486858426253
esm2_514,0.0006990013516172699
esm2_1508,0.0006968983054678509
esm2_2016,0.0006953166168836802
esm2_1225,0.000691241621776951
esm2_2387,0.00068694581376382
esm2_437,0.0006867159656961067
esm2_1247,0.0006865222796911984
esm2_1230,0.0006845456004713513
esm2_1735,0.0006829347153244303
esm2_1439,0.0006827485180687419
esm2_1527,0.0006767580062649941
esm2_2342,0.0006762560004823493
esm2_2395,0.0006722051975096941
esm2_1062,0.0006719582594339274
esm2_978,0.0006718964151955694
esm2_268,0.0006696277827682956
esm2_592,0.000666894518013277
esm2_2347,0.0006606951256598478
esm2_1847,0.0006591890575964168
esm2_1763,0.000659053223917039
esm2_1108,0.000657537728764123
esm2_2264,0.0006541520063371333
esm2_767,0.0006541516592409318
esm2_1281,0.000652528376756484
esm2_1779,0.0006469731423695115
esm2_266,0.000642025515445356
esm2_534,0.0006396065941465473
esm2_1218,0.000631879725120665
esm2_1122,0.0006297901695697389
esm2_2148,0.0006240306032608923
esm2_1751,0.0006234938214526759
esm2_1538,0.0006184281555220006
esm2_2107,0.0006112762908441725
esm2_2251,0.0006088672050004112
esm2_199,0.0006025134142399655
esm2_2205,0.0006009914721697166
esm2_949,0.0005990158348158894
esm2_843,0.0005987091886795644
esm2_168,0.000596368167896198
esm2_400,0.0005933848357817416
esm2_2111,0.000591209925952627
esm2_1720,0.0005897134152187347
esm2_2351,0.0005881205502009652
esm2_417,0.000587024761245144
esm2_2051,0.0005865218895925396
esm2_1069,0.0005856152755028373
esm2_2303,0.0005840230037767793
esm2_1665,0.0005807625563179494
esm2_704,0.0005797357600000016
esm2_1706,0.0005776050495768934
esm2_2095,0.0005733098332246586
esm2_1296,0.0005700713112235597
esm2_2335,0.0005687712893491972
esm2_979,0.0005637276612091876
esm2_741,0.0005613488215176426
esm2_66,0.0005604977894787339
esm2_140,0.0005600192243740525
esm2_245,0.0005549503381722516
esm2_1180,0.0005508004087566924
esm2_687,0.000550123874714571
esm2_1570,0.000543947374967646
esm2_1777,0.0005429937377421157
esm2_1499,0.0005429525565206741
esm2_98,0.0005395738737039811
esm2_6,0.0005370880232680086
esm2_2245,0.0005327487358310537
esm2_94,0.0005304405037858122
esm2_1602,0.0005281576739281488
esm2_1607,0.0005242153782148536
esm2_493,0.0005216060329483794
esm2_1268,0.0005191993536784607
esm2_407,0.0005167929331212443
esm2_917,0.0005156032517609688
esm2_462,0.0005130419021713021
esm2_1565,0.0005111499566007034
esm2_845,0.0005109609467109671
esm2_1253,0.0005100973786981846
esm2_892,0.0005094052532348414
esm2_2295,0.0005064543942291246
esm2_2109,0.0005061703693662107
esm2_554,0.0005061510971535559
esm2_936,0.0005014647846883414
esm2_2327,0.0004979973595053358
esm2_1794,0.0004959579048877074
esm2_72,0.0004942672979459196
esm2_1442,0.0004903990505890977
esm2_757,0.000488588238039761
esm2_2457,0.0004869797700823588
esm2_1951,0.0004824488390991802
esm2_163,0.00048201992315354827
esm2_1466,0.000481115436919143
esm2_109,0.0004808205460557863
esm2_1404,0.0004795779245795881
esm2_507,0.0004753663633755592
esm2_1651,0.00047201859530476983
esm2_2039,0.0004719381688555137
esm2_23,0.0004701733763657328
esm2_2325,0.0004693475396093468
esm2_1261,0.00046782362454242084
esm2_654,0.0004670464506389476
esm2_1604,0.0004663857850450405
esm2_1585,0.0004656402873001102
esm2_286,0.00046530256468618183
esm2_898,0.0004642631965999446
esm2_706,0.0004637600621812933
esm2_145,0.000460561549292248
esm2_797,0.00045470519471176707
esm2_658,0.0004539819162498071
esm2_857,0.0004534743572598617
esm2_1007,0.000450633350780879
esm2_1981,0.0004503694333656763
esm2_2125,0.0004491044350269247
esm2_1084,0.00044586229443687787
esm2_540,0.00044272235957955374
esm2_1109,0.00044254285104747005
esm2_1234,0.00043985036058718276
esm2_2047,0.0004347222770696629
esm2_2393,0.00043451928074917284
esm2_1206,0.00043252817103795306
esm2_684,0.00043150220010692295
esm2_2555,0.00043079849010012826
esm2_1370,0.00043015049968961566
esm2_981,0.00042648604237144377
esm2_1732,0.00042279801029732766
esm2_636,0.0004200580364014921
esm2_1465,0.0004188858255801948
esm2_2066,0.0004144024815351541
esm2_2445,0.0004121743191394804
esm2_1568,0.00041170098072601123
esm2_862,0.00041033251961634866
esm2_282,0.0004080128273950263
esm2_744,0.00040576684356765605
esm2_1506,0.00040401816672261875
esm2_2549,0.0004032754238578995
esm2_1423,0.0003998562037690339
esm2_2448,0.00039870869899863437
esm2_102,0.0003980176368287309
esm2_1245,0.0003963365547697357
esm2_1183,0.00039469499941929625
esm2_15,0.00039376687302747197
esm2_1990,0.00039256310478552413
esm2_265,0.0003920120645458779
esm2_1899,0.00039118658250262775
esm2_2283,0.00039024890790283434
esm2_996,0.0003888736157726743
esm2_780,0.0003888259812695656
esm2_1505,0.00038771085117578
esm2_172,0.000386836933344264
esm2_1569,0.0003837074786922592
esm2_1669,0.0003833670877260224
esm2_2014,0.00038224180234720974
esm2_55,0.0003814764897546756
esm2_1433,0.00038019996060469324
esm2_1462,0.00037882756155957427
esm2_2010,0.00037880418927457426
esm2_2190,0.0003786633253618967
esm2_2124,0.00037526962907483927
esm2_1193,0.0003735551067481841
esm2_82,0.0003726395584035253
esm2_1375,0.00036862558998939396
esm2_941,0.0003674382602869987
esm2_1244,0.0003644764979545984
esm2_2204,0.00036415657661357435
esm2_457,0.0003639030871310999
esm2_492,0.0003622534660052312
esm2_1417,0.0003611138051491155
esm2_581,0.0003597124428317175
esm2_1075,0.00035801520518882003
esm2_2493,0.00035535845274276944
esm2_1041,0.0003536751639457397
esm2_1192,0.0003534834848926643
esm2_315,0.0003521567728575205
esm2_2226,0.0003519861197503542
esm2_252,0.00035103849493268644
esm2_690,0.00035053836456313197
esm2_1909,0.0003503672432419282
esm2_1634,0.0003503419323313614
esm2_632,0.0003492077414887651
esm2_2230,0.0003481743110936796
esm2_39,0.0003466385532735021
esm2_920,0.00034649566997386555
esm2_763,0.00034564377249796563
esm2_1603,0.00034526545280893784
esm2_821,0.000345036244310969
esm2_2310,0.0003436866162104527
esm2_1449,0.00034086895803751616
esm2_1151,0.000340820310592945
esm2_2367,0.00033908842691994214
esm2_1895,0.00033483325746257436
esm2_2002,0.00033462032632101404
esm2_324,0.00033448481310763956
esm2_2348,0.000334202861224295
esm2_1891,0.0003334947902131468
esm2_963,0.00033342707052843256
esm2_2112,0.0003331213887723472
esm2_2267,0.00033094054718648053
esm2_739,0.00032894915754356
esm2_1959,0.00032848991186815624
esm2_1540,0.000326276892503956
esm2_2507,0.00032626340685373395
esm2_1267,0.000325923672082939
esm2_585,0.00031930441101756803
esm2_713,0.00031884716881957245
esm2_700,0.00031332898589928726
esm2_988,0.0003113637121656987
esm2_86,0.0003109618247715218
esm2_473,0.00031036943635595274
esm2_2541,0.0003094803478822726
esm2_1714,0.0003092225528349391
esm2_1621,0.00030902593390838004
esm2_1014,0.00030863505259468764
esm2_90,0.00030755886646934136
esm2_1780,0.00030670021565729413
esm2_1202,0.00030623352109519016
esm2_187,0.00030528554181058937
esm2_1339,0.00030497018094262964
esm2_594,0.0003048343882045583
esm2_1478,0.00030447545699097665
esm2_2068,0.000304354695822986
esm2_668,0.00030351498399589427
esm2_1811,0.0003024719308564865
esm2_1977,0.00030177051051796886
esm2_695,0.00030128556969440096
esm2_1698,0.00030052505121249697
esm2_1490,0.0002977960082700383
esm2_1541,0.00029745684929742414
esm2_2152,0.00029733509902194307
esm2_240,0.00029682882728412685
esm2_1517,0.00029656829376221674
esm2_337,0.0002964836466298696
esm2_1747,0.000296101383516592
esm2_1293,0.00029326004194001103
esm2_2401,0.0002899064815828108
esm2_2079,0.00028943200695485103
esm2_2065,0.0002868599075748469
esm2_482,0.0002856747578415328
esm2_1611,0.00028476681880061
esm2_205,0.00028466116378764563
esm2_602,0.0002839330113616081
esm2_474,0.00028347110802764015
esm2_2353,0.00028258171043907504
esm2_1806,0.0002806904422453858
esm2_1824,0.00027976199092990595
esm2_547,0.0002764632662219468
esm2_2083,0.00027417579723805106
esm2_871,0.000273845448247336
esm2_1428,0.0002712254273109282
esm2_1030,0.0002703672933033365
esm2_701,0.0002696101657974319
esm2_339,0.00026953236379404644
esm2_343,0.0002687588992652701
esm2_27,0.0002686529212281162
esm2_1728,0.0002673422212680324
esm2_1897,0.00026624319864089095
esm2_1850,0.00026576372044604014
esm2_730,0.0002650606603307703
esm2_61,0.0002647667998141011
esm2_1367,0.00026434944488471515
esm2_1172,0.0002643474880830683
esm2_2128,0.00026346455284550016
esm2_2399,0.00026345464101991704
esm2_458,0.00026252204112241895
esm2_976,0.00026122441111794335
esm2_1974,0.0002600352976715693
esm2_2374,0.00026002497867913955
esm2_1171,0.0002595858427254476
esm2_2377,0.0002568473982906447
esm2_541,0.0002550120943173284
esm2_49,0.0002542256224774037
esm2_1435,0.00025376758557239695
esm2_71,0.00025337771830795754
esm2_2053,0.00025276810734470317
esm2_178,0.0002525279776736709
esm2_1783,0.0002509574867021623
esm2_1283,0.0002502521799864942
esm2_477,0.00024987269030460996
esm2_1671,0.0002488232501560819
esm2_910,0.0002486069562842032
esm2_1825,0.000246105069439076
esm2_75,0.00024406060490924766
esm2_257,0.00024373026351744574
esm2_1372,0.00023925083689094374
esm2_1752,0.00023849751243403382
esm2_1207,0.0002374404444208106
esm2_1272,0.0002365565022910832
esm2_1292,0.00023576443179753627
esm2_2105,0.0002342110141588942
esm2_1829,0.00023389406163620925
esm2_1690,0.00023348090465086346
esm2_2286,0.00023294002954888802
esm2_2391,0.00023169962541518227
esm2_1311,0.0002294066619226548
esm2_2040,0.00022862797364747936
esm2_1494,0.0002283011053232695
esm2_812,0.00022807710904968118
esm2_745,0.0002271525280248022
esm2_630,0.00022678652642497618
esm2_1121,0.00022623508715584106
esm2_1104,0.00022612691944514597
esm2_1702,0.00022381425620331144
esm2_1524,0.00022357121387737508
esm2_1016,0.00022311889366280526
esm2_1731,0.00022184853082169104
esm2_2238,0.00022155012743093293
esm2_2484,0.00022136431590452342
esm2_1623,0.00022108593918187402
esm2_2419,0.00022087126383687683
esm2_1266,0.00022060636508943585
esm2_1946,0.000220305201313285
esm2_2009,0.00021989130728512126
esm2_2406,0.00021944871008689916
esm2_625,0.00021843241222000334
esm2_1983,0.00021813605572809915
esm2_175,0.0002179397186173113
esm2_1210,0.00021601439135221154
esm2_1701,0.00021410603780305478
esm2_2217,0.00021082620581491278
esm2_1141,0.0002100827624468256
esm2_154,0.00020856965642983275
esm2_1938,0.0002080769165632384
esm2_62,0.00020790355644444917
esm2_2432,0.0002070653135830302
esm2_578,0.00020671154704263666
esm2_1764,0.00020550232830915594
esm2_771,0.00020484187316333633
esm2_548,0.0002047487103038205
esm2_766,0.00020422940385230536
esm2_1771,0.00020402261297854105
esm2_1354,0.00020364449858463447
esm2_1196,0.00020343486604637107
esm2_356,0.00020292337995449902
esm2_1194,0.00020257130664852634
esm2_1574,0.00020234946603345434
esm2_1221,0.00020160239488578287
esm2_1848,0.00020144375424057496
esm2_1832,0.0002012793348515371
esm2_1710,0.00020091626446039102
esm2_1630,0.0001999473169120998
esm2_775,0.0001996058185911581
esm2_938,0.00019834448109942433
esm2_1000,0.00019752919350478142
esm2_412,0.0001968191421970524
esm2_620,0.00019579847359225988
esm2_2001,0.00019476664405103432
esm2_808,0.0001945682968098513
esm2_1359,0.0001927490146399385
esm2_121,0.00019170525552633674
esm2_712,0.00019089253173760893
esm2_1309,0.00019081476712015563
esm2_2198,0.0001900964508216606
esm2_1346,0.00018971673592448683
esm2_1166,0.00018932516076041998
esm2_1264,0.00018905375215754622
esm2_897,0.00018777259270277917
esm2_1126,0.0001873904310965654
esm2_666,0.00018691160046549466
esm2_643,0.00018619639090328936
esm2_1373,0.00018358526732008845
esm2_63,0.00018307154641558483
esm2_1411,0.00018270982073651955
esm2_308,0.00018236957675167435
esm2_2215,0.0001817969544898473
esm2_986,0.00018167034400279228
esm2_803,0.0001812112743834911
esm2_166,0.00018120320178354536
esm2_1757,0.00018088116784674698
esm2_40,0.00018085949665917905
esm2_1250,0.00018017730813010783
esm2_1170,0.00017987026797857317
esm2_1750,0.00017848699168207004
esm2_859,0.0001784431987760526
esm2_1985,0.00017810628553175447
esm2_1905,0.00017710835872659336
esm2_2008,0.0001767155080617194
esm2_441,0.00017660279522396476
esm2_41,0.0001765101657548332
esm2_1222,0.000175945191642873
esm2_1816,0.0001746884257315007
esm2_1739,0.0001746472237621072
esm2_2022,0.00017462403530478065
