feature,importance
esm2_1568,0.06400658677511196
esm2_652,0.06328699748164485
esm2_902,0.032402984013942364
esm2_946,0.027963133449428412
esm2_2223,0.016756092316206474
esm2_2293,0.013306293713139605
esm2_2278,0.01329276939287595
esm2_884,0.013175940974235776
esm2_1714,0.010758269399706241
esm2_2097,0.010338364264687677
esm2_2465,0.008953524755587436
esm2_1746,0.008518206767679646
esm2_589,0.007759469625093969
esm2_1706,0.007755310638029948
esm2_1296,0.0077513219437508
esm2_1282,0.007695381501036388
esm2_2233,0.007617649836228055
esm2_412,0.007325394812328741
esm2_907,0.006761132180257826
esm2_758,0.006555040809156727
esm2_577,0.006514582807615545
esm2_452,0.005990334378393003
esm2_326,0.0052593751679654716
esm2_350,0.004904895135116032
esm2_2203,0.004575514310546515
esm2_1376,0.004433482140040885
esm2_2445,0.004276636574149903
esm2_2186,0.004203950067917354
esm2_2247,0.004157376901688875
esm2_133,0.003887526654126907
esm2_1941,0.003679530074194849
esm2_313,0.003650269059597754
esm2_2392,0.003638192279650972
esm2_1169,0.0036301089054100195
esm2_1386,0.0035091611001327578
esm2_1143,0.003363592483220654
esm2_1383,0.003233107937474082
esm2_336,0.003004845145081088
esm2_58,0.00297777677295396
esm2_376,0.0028956710629479765
esm2_468,0.0028337863298645277
esm2_1825,0.002763624056448906
esm2_643,0.0027507765086967756
esm2_841,0.0026916757187699816
esm2_1450,0.00268043999358878
esm2_65,0.002651569644263521
esm2_2283,0.0026049439978389575
esm2_580,0.002579180023345091
esm2_1283,0.0024040459362678897
esm2_1697,0.0023667445007449785
esm2_117,0.0023381006747254084
esm2_428,0.0023258113653493455
esm2_1803,0.0022722013766100233
esm2_1645,0.0022564710898963754
esm2_2237,0.0022266796802695005
esm2_82,0.0021669805827752883
esm2_1111,0.0020716831521278766
esm2_2383,0.0020120424470586665
esm2_2004,0.001998022601719621
esm2_1336,0.0019674220105887915
esm2_870,0.001906643709942422
esm2_1777,0.0018695226746355729
esm2_44,0.0017948688251442988
esm2_1166,0.001793184891229733
esm2_444,0.001731961627626948
esm2_678,0.0017256930367587544
esm2_1171,0.0017216912710171786
esm2_278,0.0016898503956856057
esm2_2401,0.0016688987453591041
esm2_1854,0.0016541564346452251
esm2_1926,0.0016500021143780424
esm2_1606,0.0016452858717643877
esm2_731,0.0016246694002125682
esm2_1441,0.0016191808386565466
esm2_1189,0.0016164162470366514
esm2_55,0.0016123529040549987
esm2_880,0.0016113589400334244
esm2_2346,0.0016022811187374213
esm2_2124,0.0015784027165104025
esm2_844,0.0015609092167052096
esm2_2541,0.0015281723510732017
esm2_150,0.0015235103598489552
esm2_1158,0.0014923742053610228
esm2_742,0.0014682021669926008
esm2_1511,0.00146592685134138
esm2_816,0.001465086010579757
esm2_989,0.00146055760588646
esm2_31,0.0014529619067793428
esm2_1785,0.0014335786172953984
esm2_2082,0.0014271428150837836
