feature,importance
esm2_1568,0.05782291952196115
esm2_652,0.05323983853686479
esm2_2223,0.039409080558114346
esm2_2203,0.03788899935711242
esm2_412,0.025091925430591907
esm2_946,0.024043642048188582
esm2_1714,0.016671496875472203
esm2_1706,0.01419810167639741
esm2_902,0.011655557713535455
esm2_577,0.00927540122906322
esm2_406,0.008171302145693055
esm2_1282,0.007963026646799765
esm2_326,0.007649975611070641
esm2_133,0.006944618090713514
esm2_1296,0.0064036380509546005
esm2_1572,0.005897295267792715
esm2_618,0.004907964241744869
esm2_1143,0.004607795745891382
esm2_742,0.004603179297803403
esm2_468,0.00431498774446556
esm2_558,0.004261288488036278
esm2_376,0.004179218060955339
esm2_1617,0.004111447872743032
esm2_1283,0.0038850273210068176
esm2_1386,0.003717096833819249
esm2_58,0.0036777653297782585
esm2_518,0.0035720565325632605
esm2_1891,0.0032960783880881385
esm2_2007,0.003211689462974657
esm2_907,0.0031040373894621266
esm2_2392,0.0030693670589807625
esm2_1564,0.003054103032759313
esm2_589,0.0028733490498497162
esm2_1511,0.0027877825500866125
esm2_1169,0.0027824180491382022
esm2_1185,0.002766958176978704
esm2_1785,0.0027549357519044988
esm2_2279,0.0026930275189243976
esm2_2317,0.0025659306978082458
esm2_1184,0.0024717286136348693
esm2_42,0.002372289839725472
esm2_1722,0.002367834584185761
esm2_217,0.002355346327383602
esm2_2293,0.002291066373770345
esm2_560,0.0022874978125285044
esm2_1964,0.0022871121361758002
esm2_117,0.0021711465130502547
esm2_146,0.0021308276920519367
esm2_2314,0.0021271291098661767
esm2_941,0.0021103716344816298
esm2_1374,0.0020831237122338844
esm2_1505,0.002082437479329535
esm2_1228,0.002061580454729255
esm2_523,0.0019859492343850768
esm2_1582,0.0019399399012768304
esm2_2248,0.0019083610511034883
esm2_2278,0.0018660741885532135
esm2_1123,0.0018246593296021248
esm2_31,0.0017800232952443669
esm2_1825,0.0017333272584174968
esm2_447,0.0016992891363027914
esm2_739,0.0016913502217198262
esm2_884,0.0016855730612639398
esm2_816,0.0016649739041236147
esm2_1170,0.0016213858041744206
esm2_1973,0.0016032847003275804
esm2_1171,0.0015997606295829751
esm2_246,0.0015965071134713786
esm2_444,0.0015909219110278022
esm2_1114,0.0015721329454786305
esm2_1111,0.001571505096347772
esm2_2383,0.0015280363542131087
esm2_2373,0.0015098329597925907
esm2_841,0.0015067860834059343
esm2_1648,0.001482408220227544
esm2_2502,0.0014488506289588438
esm2_2004,0.0014349977867726847
esm2_1179,0.0014329715403822857
esm2_2008,0.0014263990762479956
esm2_150,0.0014249673496837666
esm2_587,0.0013883690173547537
esm2_861,0.0013814787142802213
esm2_1993,0.0013705759717928935
esm2_311,0.0013702532594913205
esm2_1777,0.0013620247963281116
esm2_2532,0.0013593359455561797
esm2_1984,0.001356384457996624
esm2_1191,0.001355559464017075
esm2_1606,0.001342381224670689
esm2_82,0.0013213999533168287
esm2_336,0.0013067388448667898
esm2_60,0.0012887234692469062
esm2_524,0.0012883211012015292
esm2_213,0.001285908215321347
esm2_338,0.0012718042358519535
esm2_678,0.0012711427481707695
esm2_2290,0.001260804087755423
esm2_875,0.0012594667555900225
esm2_775,0.0012565921800345682
esm2_1412,0.001249747987604248
esm2_1369,0.0012481983194664568
esm2_1378,0.0012446273366811466
esm2_2476,0.0012440395366805435
esm2_1376,0.0012299476852234384
esm2_2229,0.00122574914990254
esm2_1747,0.0012232588831324342
esm2_1727,0.0012204196236213119
esm2_1189,0.001219079795173682
esm2_1163,0.0012073551831427584
esm2_348,0.0012032246835814626
esm2_2081,0.0011849175646007973
esm2_2186,0.00117067204758235
esm2_1842,0.0011699063567073582
esm2_2397,0.0011554339509226824
esm2_414,0.001138275997565554
esm2_991,0.0011373279761002365
esm2_2382,0.001136540040449604
esm2_885,0.0011314756870398261
esm2_777,0.0011184137171762639
esm2_313,0.0011154159530025584
esm2_1532,0.0011144162118938447
esm2_2090,0.0011076157982388346
esm2_1091,0.0011061087338290604
esm2_1610,0.0011058316139412082
esm2_1914,0.001105105632902843
esm2_1246,0.0010925511271539456
esm2_2247,0.0010869111590242305
esm2_1879,0.0010860405125727376
esm2_1099,0.001082509542199185
esm2_1837,0.0010812227292700013
esm2_1497,0.0010711992771847863
esm2_2370,0.0010693734571694065
esm2_1260,0.001063867011287806
esm2_1043,0.0010592555944230282
esm2_580,0.0010456564999975792
esm2_350,0.0010441594588665444
esm2_79,0.0010394712348031393
esm2_1716,0.001039172943507167
esm2_270,0.001022574105153602
esm2_2448,0.0010152512601611095
esm2_1968,0.0010123597199402257
esm2_1269,0.001010795728328091
esm2_1849,0.0009960993255348344
esm2_1705,0.0009928107610690045
esm2_2217,0.000990080218485079
esm2_1006,0.0009833872546530932
esm2_25,0.0009723071411359879
esm2_239,0.0009660119761571525
esm2_2320,0.0009605904393240255
esm2_2233,0.0009539759717747948
esm2_1958,0.0009350075696898195
esm2_1480,0.0009285967308144355
esm2_399,0.0009213397285463546
esm2_2109,0.000915787704688474
esm2_1158,0.0009153021826665827
esm2_2234,0.0009147298266687058
esm2_193,0.0009108230311611845
esm2_2319,0.0009004845218305335
esm2_1078,0.0008940783798395413
esm2_2445,0.0008932404220893958
esm2_745,0.0008871909201988929
esm2_132,0.0008841976915596676
esm2_2284,0.0008814377260240208
esm2_1634,0.0008804899239015168
esm2_2457,0.0008784072335618476
esm2_415,0.0008770343835131197
esm2_2337,0.0008755280172191186
esm2_1034,0.0008750876109904027
esm2_1518,0.0008676615742248981
esm2_23,0.0008660486927628738
esm2_27,0.0008596858544088618
esm2_800,0.0008590891399481848
esm2_1450,0.0008547721246349841
esm2_539,0.0008506459108633082
esm2_2249,0.0008433023701295848
